DOID,Gene
DOID:1793,1026
DOID:3012,1026
DOID:0060581,1026
DOID:3620,1026
DOID:0050523,1026
DOID:5602,1026
DOID:3008,1026
DOID:4362,1026
DOID:643,1026
DOID:769,1026
DOID:8632,1026
DOID:9119,1026
DOID:8584,1026
DOID:2871,1026
DOID:2526,1026
DOID:2870,1026
DOID:3179,1026
DOID:11934,1026
DOID:5603,1026
DOID:326,1026
DOID:9970,1026
DOID:9351,1026
DOID:0111387,1026
DOID:3571,1026
DOID:289,1026
DOID:0050156,1026
DOID:0110390,1026
DOID:417,1026
DOID:234,1026
DOID:8566,1026
DOID:0080630,1026
DOID:0050908,1026
DOID:10652,1026
DOID:297,1026
DOID:0110731,1026
DOID:3083,1026
DOID:1107,1026
DOID:3498,1026
DOID:3910,1026
DOID:0050671,1026
DOID:409,1026
DOID:9452,1026
DOID:3908,1026
DOID:9719,1026
DOID:6271,1026
DOID:1036,1026
DOID:8552,1026
DOID:3702,1026
DOID:11612,1026
DOID:8567,1026
DOID:9952,1026
DOID:13223,1026
DOID:0050745,1026
DOID:9538,1026
DOID:3717,1026
DOID:0060061,1026
DOID:4001,1026
DOID:3565,1026
DOID:14250,1026
DOID:216,1026
DOID:4467,1026
DOID:3911,1026
DOID:332,1026
DOID:0110408,1026
DOID:4928,1026
DOID:3973,1026
DOID:10591,1026
DOID:0070527,1026
DOID:4006,1026
DOID:934,1026
DOID:3070,1026
DOID:5844,1026
DOID:11613,1026
DOID:10241,1026
DOID:4450,1027
DOID:687,1027
DOID:4001,1027
DOID:299,1027
DOID:768,1027
DOID:12603,1027
DOID:10283,1027
DOID:162,1027
DOID:10286,1027
DOID:10534,1027
DOID:1612,1027
DOID:0060058,1027
DOID:9261,1027
DOID:0080199,1027
DOID:1749,1027
DOID:0050744,1027
DOID:9538,1027
DOID:12466,1027
DOID:1115,1027
DOID:769,1027
DOID:10652,1027
DOID:1883,1027
DOID:1107,1027
DOID:0050866,1027
DOID:4074,1027
DOID:2154,1027
DOID:0050861,1027
DOID:0050589,1027
DOID:9778,1027
DOID:305,1027
DOID:684,1027
DOID:1909,1027
DOID:9119,1027
DOID:3347,1027
DOID:9256,1027
DOID:1036,1027
DOID:8552,1027
DOID:2394,1027
DOID:1240,1027
DOID:1793,1027
DOID:0050894,1027
DOID:7757,1027
DOID:2600,1027
DOID:0050746,1027
DOID:0060060,1027
DOID:10017,1027
DOID:3829,1027
DOID:3113,1027
DOID:0050745,1027
DOID:3068,1027
DOID:4006,1027
DOID:0081042,1027
DOID:576,1027
DOID:3234,1027
DOID:1800,1027
DOID:8567,1027
DOID:4362,1027
DOID:289,1027
DOID:11054,1027
DOID:2526,1027
DOID:5520,1027
DOID:3125,1027
DOID:225,1027
DOID:13223,1027
DOID:2938,1027
DOID:1380,1027
DOID:5517,1027
DOID:219,1027
DOID:2871,1027
DOID:0081293,1027
DOID:1324,1027
DOID:7442,1027
DOID:0081076,1027
DOID:3459,1027
DOID:5426,1027
DOID:3908,1027
DOID:1040,1027
DOID:263,1027
DOID:3070,1027
DOID:2237,1027
DOID:3973,1027
DOID:657,1027
DOID:1790,1027
DOID:1936,1027
DOID:1520,1027
DOID:2876,1027
DOID:9952,1027
DOID:4948,1027
DOID:8632,1027
DOID:7004,1027
DOID:4947,1027
DOID:0080147,1027
DOID:12236,1027
DOID:0002116,1027
DOID:3571,1027
DOID:11166,1027
DOID:3702,1027
DOID:285,1027
DOID:3910,1027
DOID:0050700,1027
DOID:1781,1027
DOID:11202,1027
DOID:5041,1027
DOID:9206,1027
DOID:8893,1027
DOID:3498,1027
DOID:8850,1027
DOID:11612,1027
DOID:90,1027
DOID:0080137,1027
DOID:3770,1027
DOID:0060548,1027
DOID:8857,1027
DOID:5603,1027
DOID:3083,1027
DOID:305,1028
DOID:1793,1028
DOID:5041,1028
DOID:3068,1028
DOID:5572,1028
DOID:162,1028
DOID:769,1028
DOID:1240,1028
DOID:1936,1028
DOID:5844,1028
DOID:2394,1028
DOID:1612,1028
DOID:3590,1028
DOID:10591,1028
DOID:13133,1028
DOID:0050745,1028
DOID:768,1028
DOID:0080199,1028
DOID:1324,1028
DOID:1520,1028
DOID:0050908,1028
DOID:684,1028
DOID:0060061,1028
DOID:674,1028
DOID:10003,1028
DOID:0110770,1028
DOID:0050885,1028
DOID:0080019,1028
DOID:9351,1028
DOID:10283,1028
DOID:898,1028
DOID:8552,1028
DOID:0060469,1028
DOID:0050773,1028
DOID:225,1028
DOID:3347,1028
DOID:9256,1028
DOID:660,1028
DOID:2355,1028
DOID:0110922,1028
DOID:14681,1028
DOID:2024,1028
DOID:13316,1028
DOID:0050746,1028
DOID:3247,1028
DOID:3571,1028
DOID:1909,1029
DOID:3347,1029
DOID:769,1029
DOID:2394,1029
DOID:657,1029
DOID:3234,1029
DOID:1793,1029
DOID:10041,1029
DOID:8567,1029
DOID:11054,1029
DOID:8691,1029
DOID:3565,1029
DOID:4006,1029
DOID:1612,1029
DOID:8541,1029
DOID:4362,1029
DOID:3068,1029
DOID:3908,1029
DOID:1749,1029
DOID:0080144,1029
DOID:0060058,1029
DOID:5520,1029
DOID:9119,1029
DOID:8923,1029
DOID:3905,1029
DOID:2876,1029
DOID:9952,1029
DOID:0050745,1029
DOID:5940,1029
DOID:684,1029
DOID:1324,1029
DOID:0050156,1029
DOID:9538,1029
DOID:0060643,1029
DOID:4947,1029
DOID:6846,1029
DOID:6039,1029
DOID:3247,1029
DOID:768,1029
DOID:9261,1029
DOID:8866,1029
DOID:225,1029
DOID:2043,1029
DOID:0080202,1029
DOID:10534,1029
DOID:162,1029
DOID:5517,1029
DOID:10952,1029
DOID:9256,1029
DOID:299,1029
DOID:1752,1029
DOID:8712,1029
DOID:305,1029
DOID:4989,1029
DOID:4948,1029
DOID:219,1029
DOID:0060180,1029
DOID:4074,1029
DOID:0060642,1029
DOID:11166,1029
DOID:3672,1029
DOID:9206,1029
DOID:5041,1029
DOID:0050866,1029
DOID:8552,1029
DOID:289,1029
DOID:288,1029
DOID:4791,1029
DOID:0050902,1029
DOID:3371,1029
DOID:10283,1029
DOID:8577,1029
DOID:7474,1029
DOID:4852,1029
DOID:0080199,1029
DOID:14566,1029
DOID:3149,1029
DOID:4450,1029
DOID:14330,1029
DOID:1115,1029
DOID:4905,1029
DOID:5750,1029
DOID:0050746,1029
DOID:0050873,1029
DOID:452,1029
DOID:297,1029
DOID:3302,1029
DOID:3121,1029
DOID:1967,1029
DOID:127,1029
DOID:2871,1029
DOID:3702,1029
DOID:5602,1029
DOID:3125,1029
DOID:0070482,1029
DOID:3179,1029
DOID:0070327,1029
DOID:0050940,1029
DOID:2870,1029
DOID:9352,1029
DOID:4914,1029
DOID:4451,1029
DOID:3500,1029
DOID:10763,1029
DOID:1240,1029
DOID:161,1029
DOID:2513,1029
DOID:5690,1029
DOID:8029,1029
DOID:1790,1029
DOID:0080185,1029
DOID:2658,1029
DOID:2938,1029
DOID:0080366,1029
DOID:10964,1029
DOID:3393,1029
DOID:824,1029
DOID:11722,1029
DOID:6713,1029
DOID:4359,1029
DOID:3883,1029
DOID:0080641,1029
DOID:3737,1029
DOID:0080031,1029
DOID:0080147,1029
DOID:1037,1029
DOID:3717,1029
DOID:5522,1029
DOID:1107,1029
DOID:0080630,1029
DOID:3355,1029
DOID:0081076,1029
DOID:12704,1029
DOID:3012,1029
DOID:1936,1029
DOID:8632,1029
DOID:6367,1029
DOID:8557,1029
DOID:9970,1029
DOID:326,1029
DOID:3459,1029
DOID:1883,1029
DOID:0050861,1029
DOID:9253,1029
DOID:10652,1029
DOID:3449,1029
DOID:8584,1029
DOID:12603,1029
DOID:3910,1029
DOID:9201,1029
DOID:4851,1029
DOID:10286,1029
DOID:5082,1029
DOID:0050639,1029
DOID:1040,1029
DOID:11934,1029
DOID:2615,1029
DOID:13976,1029
DOID:934,1029
DOID:0080842,1029
DOID:4029,1029
DOID:3443,1029
DOID:11247,1029
DOID:5604,1029
DOID:0050904,1029
DOID:0050773,1029
DOID:4488,1029
DOID:520,1029
DOID:3498,1029
DOID:3315,1029
DOID:3162,1029
DOID:0050125,1029
DOID:0060074,1029
DOID:3008,1029
DOID:2355,1029
DOID:0050865,1029
DOID:4839,1029
DOID:4840,1029
DOID:3275,1029
DOID:437,1029
DOID:9351,1029
DOID:8398,1029
DOID:0060282,1029
DOID:2101,1029
DOID:0060318,1029
DOID:5525,1029
DOID:11963,1029
DOID:3369,1029
DOID:557,1029
DOID:0050759,1029
DOID:1788,1029
DOID:3507,1029
DOID:4159,1029
DOID:0080146,1029
DOID:4001,1029
DOID:3146,1029
DOID:11716,1029
DOID:1993,1029
DOID:1067,1029
DOID:14110,1029
DOID:3571,1029
DOID:1781,1029
DOID:3382,1029
DOID:643,1029
DOID:3973,1029
DOID:4473,1029
DOID:4464,1029
DOID:350,1029
DOID:3356,1029
DOID:0080531,1029
DOID:6536,1029
DOID:7442,1029
DOID:314,1029
DOID:11714,1029
DOID:3284,1029
DOID:0060060,1029
DOID:3744,1029
DOID:13777,1029
DOID:6262,1029
DOID:7849,1029
DOID:5569,1029
DOID:0050589,1029
DOID:4531,1029
DOID:409,1029
DOID:1205,1029
DOID:0050801,1029
DOID:0111511,1029
DOID:4906,1029
DOID:234,1029
DOID:1036,1029
DOID:3742,1029
DOID:6498,1029
DOID:1380,1029
DOID:1800,1029
DOID:7566,1029
DOID:5442,1029
DOID:11615,1029
DOID:332,1029
DOID:9744,1029
DOID:4993,1029
DOID:5773,1029
DOID:90,1029
DOID:2636,1029
DOID:8618,1029
DOID:2526,1029
DOID:5052,1029
DOID:0110914,1029
DOID:4015,1029
DOID:2998,1029
DOID:0050749,1029
DOID:4236,1029
DOID:12858,1029
DOID:0111084,1029
DOID:0080327,1029
DOID:0080878,1029
DOID:0080162,1029
DOID:3892,1029
DOID:3204,1029
DOID:1974,1029
DOID:5533,1029
DOID:0081267,1029
DOID:3025,1029
DOID:1686,1029
DOID:0050934,1029
DOID:3347,1030
DOID:3565,1030
DOID:8691,1030
DOID:8541,1030
DOID:2394,1030
DOID:0080144,1030
DOID:0060058,1030
DOID:162,1030
DOID:9119,1030
DOID:8712,1030
DOID:657,1030
DOID:305,1030
DOID:0080147,1030
DOID:1240,1030
DOID:12603,1030
DOID:1909,1030
DOID:5520,1030
DOID:9256,1030
DOID:0050908,1030
DOID:0060469,1030
DOID:4852,1030
DOID:1040,1030
DOID:0050746,1030
DOID:0050873,1030
DOID:7474,1030
DOID:3302,1030
DOID:8866,1030
DOID:1749,1030
DOID:0070482,1030
DOID:9352,1030
DOID:1612,1030
DOID:4947,1030
DOID:3393,1030
DOID:824,1030
DOID:5844,1030
DOID:6713,1030
DOID:3068,1030
DOID:9952,1030
DOID:1115,1030
DOID:1037,1030
DOID:0080630,1030
DOID:10652,1030
DOID:1936,1030
DOID:1067,1030
DOID:0050745,1030
DOID:557,1030
DOID:9744,1030
DOID:520,1030
DOID:10534,1030
DOID:13809,1030
DOID:9538,1030
DOID:4450,1030
DOID:11714,1030
DOID:684,1030
DOID:6039,1030
DOID:1793,1030
DOID:6536,1030
DOID:7442,1030
DOID:314,1030
DOID:3146,1030
DOID:219,1030
DOID:1686,1030
DOID:5569,1030
DOID:0050589,1030
DOID:3910,1030
DOID:10763,1030
DOID:1070,1030
DOID:4015,1030
DOID:10941,1030
DOID:3962,1030
DOID:3498,1030
DOID:9946,1030
DOID:8778,1030
DOID:3829,1030
DOID:3025,1030
DOID:9253,1030
DOID:3908,1030
DOID:8567,1031
DOID:162,1031
DOID:0050902,1031
DOID:3973,1031
DOID:3068,1031
DOID:9538,1031
DOID:0050771,1031
DOID:657,1031
DOID:0050430,1031
DOID:684,1031
DOID:7608,1031
DOID:8552,1031
DOID:0060318,1031
DOID:10017,1031
DOID:1240,1031
DOID:1909,1031
DOID:3910,1031
DOID:9351,1031
DOID:9970,1031
DOID:11202,1031
DOID:1781,1031
DOID:162,1032
DOID:684,1032
DOID:2394,1032
DOID:7608,1032
DOID:769,1032
DOID:643,1032
DOID:0060318,1032
DOID:1749,1032
DOID:8552,1032
DOID:769,1033
DOID:4450,1033
DOID:2237,1033
DOID:5082,1033
DOID:684,1033
DOID:4362,1033
DOID:9538,1033
DOID:2394,1033
DOID:3068,1033
DOID:9256,1033
DOID:3910,1033
DOID:10534,1033
DOID:162,1033
DOID:1324,1033
DOID:3908,1033
DOID:1749,1033
DOID:1793,1033
DOID:0081013,1033
DOID:4467,1033
DOID:9408,1033
DOID:8541,1036
DOID:8691,1036
DOID:1749,1036
DOID:162,1036
DOID:1612,1036
DOID:3908,1036
DOID:684,1036
DOID:10283,1036
DOID:0050639,1036
DOID:299,1036
DOID:3121,1036
DOID:9256,1036
DOID:219,1036
DOID:4947,1036
DOID:4907,1036
DOID:10534,1036
DOID:3498,1036
DOID:14566,1036
DOID:635,1036
DOID:4465,1039
DOID:4450,1039
DOID:14330,1039
DOID:9256,1039
DOID:4535,1041
DOID:8893,1041
DOID:0050474,1041
DOID:9120,1041
DOID:7147,1041
DOID:0060283,1041
DOID:9296,1041
DOID:674,1041
DOID:13378,1041
DOID:9080,1043
DOID:12603,1043
DOID:0081267,1043
DOID:0060469,1043
DOID:0081042,1043
DOID:9970,1043
DOID:9352,1043
DOID:5603,1043
DOID:1909,1043
DOID:8929,1044
DOID:9256,1044
DOID:219,1044
DOID:9206,1044
DOID:5604,1044
DOID:162,1044
DOID:4545,1044
DOID:10534,1044
DOID:684,1044
DOID:4481,1044
DOID:1612,1044
DOID:299,1044
DOID:3717,1044
DOID:4362,1044
DOID:8929,1045
DOID:219,1045
DOID:10534,1045
DOID:9206,1045
DOID:7024,1045
DOID:0050861,1045
DOID:0080185,1045
DOID:9256,1045
DOID:162,1045
DOID:14566,1045
DOID:3008,1045
DOID:299,1045
DOID:4947,1045
DOID:10211,1045
DOID:1380,1045
DOID:5041,1045
DOID:9119,1045
DOID:8778,1045
DOID:3702,1045
DOID:5517,1045
DOID:657,1045
DOID:305,1045
DOID:1520,1045
DOID:1996,1045
DOID:1793,1045
DOID:9952,1045
DOID:0070482,1045
DOID:2377,1045
DOID:3908,1045
DOID:13501,1045
DOID:0080199,1045
DOID:3450,1045
DOID:4029,1045
DOID:3500,1045
DOID:12603,1045
DOID:5604,1045
DOID:0110228,1045
DOID:1485,1045
DOID:2394,1045
DOID:1324,1045
DOID:11476,1045
DOID:1749,1045
DOID:2392,1045
DOID:3905,1045
DOID:3498,1045
DOID:4989,1045
DOID:4906,1045
DOID:8577,1045
DOID:1612,1045
DOID:4074,1045
DOID:9970,1045
DOID:3910,1045
DOID:1911,1045
DOID:3606,1045
DOID:1240,1045
DOID:5828,1045
DOID:3717,1045
DOID:0060180,1045
DOID:5520,1045
DOID:0060592,1045
DOID:3193,1045
DOID:3459,1045
DOID:1781,1045
DOID:2661,1045
DOID:2841,1045
DOID:2945,1045
DOID:8893,1045
DOID:5604,1046
DOID:219,1048
DOID:9256,1048
DOID:3908,1048
DOID:234,1048
DOID:1324,1048
DOID:14566,1048
DOID:162,1048
DOID:1993,1048
DOID:10534,1048
DOID:5041,1048
DOID:1520,1048
DOID:850,1048
DOID:3905,1048
DOID:1909,1048
DOID:0080199,1048
DOID:1612,1048
DOID:1793,1048
DOID:1749,1048
DOID:3910,1048
DOID:7474,1048
DOID:305,1048
DOID:3717,1048
DOID:8929,1048
DOID:1380,1048
DOID:1996,1048
DOID:657,1048
DOID:0050866,1048
DOID:0080642,1048
DOID:9446,1048
DOID:0060643,1048
DOID:403,1048
DOID:11156,1048
DOID:10541,1048
DOID:4947,1048
DOID:3907,1048
DOID:299,1048
DOID:3498,1048
DOID:3973,1048
DOID:4948,1048
DOID:225,1048
DOID:10283,1048
DOID:9261,1048
DOID:4682,1048
DOID:5520,1048
DOID:1324,1050
DOID:9119,1050
DOID:8632,1050
DOID:0060058,1050
DOID:1612,1050
DOID:0080638,1050
DOID:1037,1050
DOID:0050908,1050
DOID:0060469,1050
DOID:615,1050
DOID:305,1050
DOID:1793,1050
DOID:5520,1050
DOID:5603,1050
DOID:10283,1050
DOID:162,1050
DOID:11714,1050
DOID:9970,1050
DOID:9352,1050
DOID:0050830,1050
DOID:114,1050
DOID:1168,1050
DOID:0070323,1050
DOID:684,1050
DOID:0080531,1050
DOID:0050745,1050
DOID:225,1050
DOID:0081082,1050
DOID:3179,1050
DOID:0060318,1050
DOID:1036,1050
DOID:8552,1050
DOID:289,1050
DOID:643,1050
DOID:1240,1050
DOID:4450,1050
DOID:9952,1050
DOID:3744,1050
DOID:3498,1050
DOID:11054,1050
DOID:9351,1050
DOID:2394,1050
DOID:2043,1050
DOID:0070482,1050
DOID:14115,1050
DOID:3347,1050
DOID:0050431,1050
DOID:0070328,1050
DOID:3571,1050
DOID:12603,1050
DOID:9538,1050
DOID:11981,1050
DOID:0050156,1050
DOID:0080780,1050
DOID:4467,1050
DOID:9261,1050
DOID:0081076,1050
DOID:9074,1051
DOID:1612,1051
DOID:8719,1051
DOID:11166,1051
DOID:0060058,1051
DOID:684,1051
DOID:0060318,1051
DOID:305,1051
DOID:65,1051
DOID:0050744,1051
DOID:3908,1051
DOID:635,1051
DOID:9352,1051
DOID:13223,1051
DOID:0070303,1051
DOID:10283,1051
DOID:848,1051
DOID:9538,1051
DOID:2841,1051
DOID:643,1051
DOID:3744,1051
DOID:4305,1051
DOID:9970,1051
DOID:1324,1051
DOID:10763,1051
DOID:3371,1051
DOID:768,1051
DOID:162,1051
DOID:1883,1051
DOID:0060857,1051
DOID:3068,1051
DOID:1240,1051
DOID:225,1051
DOID:2043,1051
DOID:934,1051
DOID:10534,1051
DOID:3910,1051
DOID:9256,1051
DOID:10591,1051
DOID:3083,1051
DOID:4451,1051
DOID:9351,1051
DOID:3498,1051
DOID:2394,1051
DOID:11054,1051
DOID:7148,1051
DOID:0080547,1051
DOID:3347,1051
DOID:1909,1051
DOID:1749,1051
DOID:4362,1051
DOID:0080638,1051
DOID:9119,1051
DOID:0050866,1051
DOID:219,1051
DOID:0080162,1051
DOID:8923,1051
DOID:14330,1051
DOID:2729,1051
DOID:8857,1051
DOID:0111112,1051
DOID:11714,1051
DOID:1612,1052
DOID:10283,1052
DOID:9119,1052
DOID:305,1052
DOID:9970,1052
DOID:0111083,1052
DOID:162,1052
DOID:9256,1052
DOID:684,1052
DOID:10652,1052
DOID:3910,1052
DOID:4362,1052
DOID:8893,1052
DOID:1793,1052
DOID:3571,1052
DOID:9119,1053
DOID:643,1053
DOID:5604,1053
DOID:0080144,1053
DOID:9952,1053
DOID:0060060,1053
DOID:1037,1053
DOID:0060318,1053
DOID:0080772,1053
DOID:0070482,1053
DOID:0080638,1053
DOID:0080146,1053
DOID:305,1054
DOID:9119,1054
DOID:4989,1056
DOID:225,1056
DOID:9351,1056
DOID:0050524,1056
DOID:1793,1056
DOID:0111105,1056
DOID:14018,1056
DOID:1612,1056
DOID:162,1056
DOID:3459,1056
DOID:1883,1056
DOID:418,1058
DOID:684,1058
DOID:2043,1058
DOID:3910,1058
DOID:1612,1058
DOID:2394,1058
DOID:3347,1058
DOID:162,1058
DOID:419,1058
DOID:178,1058
DOID:9351,1058
DOID:10283,1058
DOID:219,1058
DOID:1380,1058
DOID:1612,1059
DOID:418,1059
DOID:419,1059
DOID:178,1059
DOID:14250,1059
DOID:162,1060
DOID:684,1062
DOID:162,1062
DOID:0050569,1062
DOID:1612,1062
DOID:3910,1062
DOID:1324,1062
DOID:3347,1062
DOID:2394,1062
DOID:768,1062
DOID:1612,1063
DOID:0112237,1063
DOID:9261,1063
DOID:162,1063
DOID:10283,1063
DOID:0060340,1063
DOID:10907,1063
DOID:0050639,1063
DOID:0110595,1063
DOID:684,1063
DOID:10534,1063
DOID:11054,1063
DOID:4362,1063
DOID:1793,1063
DOID:3910,1063
DOID:1909,1063
DOID:3948,1063
DOID:8923,1063
DOID:4947,1063
DOID:162,1066
DOID:9352,1066
DOID:9970,1066
DOID:1094,1066
DOID:9256,1066
DOID:225,1066
DOID:9452,1066
DOID:3571,1066
DOID:0080199,1066
DOID:10283,1066
DOID:0080546,1066
DOID:0050589,1066
DOID:0060224,1066
DOID:1612,1068
DOID:0110844,1069
DOID:0050427,1069
DOID:2394,1069
DOID:3393,1071
DOID:1936,1071
DOID:9970,1071
DOID:0090104,1071
DOID:178,1071
DOID:10652,1071
DOID:9352,1071
DOID:1168,1071
DOID:13810,1071
DOID:9351,1071
DOID:4248,1071
DOID:0060224,1071
DOID:225,1071
DOID:11716,1071
DOID:5844,1071
DOID:1184,1071
DOID:784,1071
DOID:3146,1071
DOID:8725,1071
DOID:10763,1071
DOID:6713,1071
DOID:4247,1071
DOID:2355,1071
DOID:1307,1071
DOID:114,1071
DOID:811,1071
DOID:7148,1071
DOID:289,1071
DOID:10873,1071
DOID:11758,1071
DOID:1459,1071
DOID:10871,1071
DOID:8805,1071
DOID:10825,1071
DOID:0111099,1071
DOID:0080547,1071
DOID:0080208,1071
DOID:9256,1071
DOID:3829,1071
DOID:0060903,1071
DOID:1210,1071
DOID:557,1071
DOID:9408,1071
DOID:9675,1071
DOID:3526,1071
DOID:769,1072
DOID:162,1072
DOID:2841,1072
DOID:0080016,1072
DOID:219,1072
DOID:1909,1072
DOID:5419,1072
DOID:0050699,1072
DOID:1749,1072
DOID:1612,1072
DOID:299,1072
DOID:1324,1072
DOID:289,1072
DOID:576,1072
DOID:0080685,1072
DOID:2394,1072
DOID:3908,1072
DOID:1793,1072
DOID:8566,1072
DOID:3121,1072
DOID:3068,1072
DOID:1115,1072
DOID:1273,1072
DOID:8622,1072
DOID:557,1072
DOID:3910,1072
DOID:225,1072
DOID:1781,1072
DOID:10283,1072
DOID:11054,1072
DOID:3498,1072
DOID:10534,1072
DOID:9256,1072
DOID:13250,1072
DOID:9778,1072
DOID:12930,1072
DOID:11650,1072
DOID:3973,1072
DOID:3347,1072
DOID:10652,1072
DOID:14330,1072
DOID:1040,1072
DOID:684,1072
DOID:3770,1072
DOID:5603,1072
DOID:12894,1072
DOID:6713,1072
DOID:0081337,1073
DOID:1793,1073
DOID:3191,1073
DOID:10652,1073
DOID:10283,1073
DOID:10534,1073
DOID:423,1073
DOID:1612,1073
DOID:225,1075
DOID:11200,1075
DOID:1474,1075
DOID:3390,1075
DOID:824,1075
DOID:1936,1075
DOID:9352,1075
DOID:10591,1075
DOID:9256,1075
DOID:1612,1075
DOID:4989,1080
DOID:1485,1080
DOID:0060643,1080
DOID:898,1080
DOID:225,1080
DOID:0050589,1080
DOID:11396,1080
DOID:10652,1080
DOID:0111862,1080
DOID:5223,1080
DOID:850,1080
DOID:12336,1080
DOID:13250,1080
DOID:4074,1080
DOID:14227,1080
DOID:8778,1080
DOID:9562,1080
DOID:0050144,1080
DOID:9352,1080
DOID:77,1080
DOID:10283,1080
DOID:299,1080
DOID:2913,1080
DOID:3083,1080
DOID:4798,1080
DOID:8437,1080
DOID:9351,1080
DOID:409,1080
DOID:10591,1080
DOID:1793,1080
DOID:0040091,1080
DOID:1324,1080
DOID:9563,1080
DOID:11263,1080
DOID:8440,1080
DOID:13406,1080
DOID:2841,1080
DOID:7148,1080
DOID:3443,1080
DOID:1749,1080
DOID:14228,1080
DOID:445,1080
DOID:13166,1080
DOID:6132,1080
DOID:4362,1080
DOID:0050127,1080
DOID:13608,1080
DOID:552,1080
DOID:630,1080
DOID:13579,1080
DOID:10763,1080
DOID:8469,1080
DOID:1612,1080
DOID:219,1080
DOID:5082,1080
DOID:2394,1080
DOID:3908,1080
DOID:9256,1080
DOID:12678,1080
DOID:1724,1080
DOID:9261,1080
DOID:162,1080
DOID:11249,1080
DOID:2871,1080
DOID:1240,1080
DOID:12894,1080
DOID:3910,1080
DOID:10608,1080
DOID:3068,1080
DOID:3390,1080
DOID:12603,1080
DOID:2320,1080
DOID:3087,1080
DOID:3070,1080
DOID:12930,1080
DOID:11723,1080
DOID:3310,1080
DOID:10140,1080
DOID:0050477,1080
DOID:6432,1080
DOID:0050912,1080
DOID:305,1080
DOID:326,1080
DOID:0080600,1080
DOID:10762,1080
DOID:0080815,1080
DOID:0080001,1080
DOID:9256,1081
DOID:5223,1081
DOID:657,1081
DOID:1612,1081
DOID:162,1081
DOID:0070527,1081
DOID:7998,1081
DOID:9352,1081
DOID:10591,1081
DOID:14228,1081
DOID:7188,1081
DOID:1459,1081
DOID:305,1081
DOID:11650,1081
DOID:10283,1081
DOID:3146,1081
DOID:11383,1081
DOID:0080222,1081
DOID:0112308,1081
DOID:7997,1081
DOID:12336,1081
DOID:1781,1081
DOID:0040090,1081
DOID:5844,1081
DOID:4450,1082
DOID:10591,1082
DOID:657,1082
DOID:10286,1082
DOID:1116,1082
DOID:1612,1082
DOID:11054,1082
DOID:9074,1082
DOID:4440,1082
DOID:1749,1082
DOID:14250,1082
DOID:5559,1082
DOID:299,1082
DOID:3594,1082
DOID:3304,1082
DOID:5844,1082
DOID:162,1082
DOID:10283,1082
DOID:5223,1082
DOID:0111144,1082
DOID:2452,1082
DOID:4744,1082
DOID:0080016,1082
DOID:3590,1082
DOID:9597,1082
DOID:305,1082
DOID:3347,1082
DOID:11060,1082
DOID:1969,1082
DOID:4531,1082
DOID:0080202,1082
DOID:3593,1082
DOID:1682,1082
DOID:1612,1084
DOID:9256,1084
DOID:4074,1084
DOID:4947,1084
DOID:1485,1084
DOID:1793,1084
DOID:2841,1084
DOID:1273,1084
DOID:10534,1084
DOID:9256,1087
DOID:1993,1087
DOID:5517,1087
DOID:4971,1088
DOID:9352,1088
DOID:3459,1088
DOID:162,1088
DOID:3908,1088
DOID:3973,1089
DOID:10283,1102
DOID:10652,1103
DOID:1307,1103
DOID:0080855,1103
DOID:12217,1103
DOID:3905,1103
DOID:1596,1103
DOID:8725,1103
DOID:0050742,1103
DOID:2377,1103
DOID:7148,1103
DOID:8398,1103
DOID:3635,1103
DOID:11119,1103
DOID:1405,1103
DOID:9007,1103
DOID:10584,1104
DOID:1094,1104
DOID:5517,1104
DOID:1612,1104
DOID:3068,1104
