X,logFC,AveExpr,t,P.Value,adj.P.Val,B,change
1,-0.149986414313616,4.13506750089245,-2.62189145688854,0.0114535316747865,0.0271155461113863,-3.33586586656857,NOT
10,-0.104457571334175,2.88249016145049,-0.277349724906023,0.782615426878541,0.83233828648206,-6.51797805216348,NOT
100,0.300186926968399,6.36254902126112,0.867238710912695,0.389810852393769,0.483554011452186,-6.18340717054709,NOT
1000,1.02513537840773,5.85504708765146,4.60634420545128,2.69988349944002e-05,0.000370821060170043,2.29418982479428,Up
10000,0.0937943237776961,7.48320794290385,0.478755057361371,0.634127576584666,0.709187575445708,-6.44213095665725,NOT
10001,0.285981961293119,7.05090653366965,2.7088207212409,0.00912996833591313,0.0226390165071511,-3.13284511265868,NOT
10002,-0.299935819456131,3.99230460292098,-4.44282724739661,4.69525765353316e-05,0.000541684461923405,1.76851226377804,NOT
10003,-0.25332698798913,3.61582184220132,-1.7959468386646,0.0783360616687451,0.130324370711029,-4.99419281507881,NOT
10004,-0.302003475418506,4.52785164641643,-1.92953495728286,0.0591498996634767,0.103595543632221,-4.76150300987223,NOT
10005,0.39200086978332,6.31400802337693,3.23106911925828,0.00214537921736215,0.00737948080977029,-1.81429670442726,NOT
10006,0.315992918586845,9.44038626807351,3.29005613534786,0.0018059667471269,0.00645187821119953,-1.65550188354869,NOT
10007,0.544104908432715,7.578425235482,3.0745782290919,0.00336038603061505,0.0104319752494544,-2.22629345432175,NOT
10008,1.4695565819111,8.59476491401163,4.00982115199443,0.000195715641563073,0.00136170481787819,0.418719696370967,Up
10009,-0.0630983291407379,8.03802560147553,-0.641761788600543,0.523857645277115,0.60980555678074,-6.35145656275892,NOT
1001,2.63385730738821,6.78247799801572,7.24485084593107,2.05556136019254e-09,4.60268922200533e-07,11.3933912763684,Up
10010,0.44476060728265,9.44889813739726,2.92202933251724,0.00514281732266101,0.0144976347539045,-2.61434104077329,NOT
100101467,-0.423546259780092,5.67397578973676,-3.56177283087598,0.000800346528825837,0.00361012135999226,-0.900789673249307,NOT
10011,0.331070389254521,7.59063775632931,3.68243245559303,0.000551957168697094,0.0027764950562277,-0.554122879934964,NOT
100113407,-0.85389137214272,5.45992292904075,-3.65136489466658,0.000607720177128094,0.00297628527011181,-0.644027069159491,NOT
100125288,-0.455389163616039,4.51929214377907,-4.16698488674257,0.000117374099220739,0.000972621664215147,0.900983020413193,NOT
100127983,-0.378901737134188,6.55973484649923,-2.4056316164214,0.019750581854381,0.0421486079663487,-3.81871571413913,NOT
100128071,-0.0186460642408988,3.24488211499858,-0.211784357749502,0.833106340333498,0.872973704579316,-6.5339800650762,NOT
100128327,-0.234665135745124,3.92439185177988,-2.94038283673548,0.00488927454155273,0.0139643743043881,-2.56838774304285,NOT
100128731,0.371937445329465,10.2227701576905,2.61119195837813,0.0117741371738554,0.0277232736893221,-3.36050751754447,NOT
100128927,0.141411223921419,4.08954241072246,1.06249666068655,0.292938560745763,0.384600755877295,-5.99859500037378,NOT
100129098,-0.334009683215337,3.50787969475189,-3.83686505970667,0.000340154998133608,0.00198692501574593,-0.100851671036202,NOT
100129250,-0.737173696892115,6.3031229496957,-4.73361499317614,1.74680973690939e-05,0.000272884965951997,2.70862120823123,NOT
100129271,-0.071695030849297,2.66877355602077,-2.13696917171069,0.0373428004646704,0.0708543486903232,-4.37193269906112,NOT
100129361,0.170910964251158,8.92292379066818,1.15208875495608,0.25457391968766,0.343364581858648,-5.90181728347729,NOT
100129528,-0.436299373782749,6.32052608272894,-3.30320101971571,0.00173758224507124,0.00626661113116791,-1.61986188672507,NOT
